Num	GeneID	condition2	condition3	condition1	condition2(Normalized)	condition3(Normalized)	condition1(Normalized)	Start	Stop	Order	Strand	Length	PID	Gene	Function
1289	SM_b21463	0	0	0	0	0	0	1389575	1390960	SMb1289	-	461	16265037	-	glycosylhydrolase,6-phospho-beta-glucosidase
1290	SM_b21464	0	0	0	0	0	0	1391174	1391947	SMb1290	+	257	16265038	-	GntRfamilytranscriptionalregulator
1291	SM_b21465	0	0	0	0	0	0	1392048	1393367	SMb1291	-	439	16265039	prsE	HlyDfamilyproteinsecretionprotein
1292	SM_b21466	0	0	0	0	0	0	1393364	1395124	SMb1292	-	586	195970027	prsD	ABCtransporterATP-bindingprotein
1293	SM_b21467	0	0	0	0	0	0	1395370	1395714	SMb1293	-	114	16265041	-	hypotheticalprotein
1294	SM_b21468	0	0	0	0	0	0	1395922	1397019	SMb1294	-	365	16265042	-	hypotheticalprotein
1295	SM_b21469	0	0	0	0	0	0	1397116	1397625	SMb1295	+	169	16265043	-	hypotheticalprotein
1296	SM_b21470	0	0	0	0	0	0	1397735	1398016	SMb1296	+	93	16265044	-	hypotheticalprotein
1297	SM_b21471	0	0	0	0	0	0	1397994	1398242	SMb1297	+	82	16265045	-	hypotheticalprotein
1298	SM_b21472	0	0	0	0	0	0	1398286	1398825	SMb1298	+	179	16265046	-	hypotheticalprotein
1299	SM_b21473	0	0	0	0	0	0	1398866	1399300	SMb1299	+	144	16265047	-	hypotheticalprotein
1300	SM_b21474	0	0	0	0	0	0	1399297	1400079	SMb1300	+	260	16265048	fabG	3-ketoacyl-ACPreductase
1301	SM_b21475	0	0	0	0	0	0	1400396	1400599	SMb1301	+	67	16265049	-	hypotheticalprotein
1302	SM_b21476	0	0	0	0	0	0	1400599	1400946	SMb1302	+	115	16265050	-	hypotheticalprotein
1303	SM_b21477	0	0	0	0	0	0	1400899	1402077	SMb1303	-	392	16265051	-	reversetranscriptasematurase
1304	SM_b21478	0	0	0	0	0	0	1402093	1402710	SMb1304	+	205	16265052	-	hypotheticalprotein
1305	SM_b21479	0	0	0	0	0	0	1403027	1403329	SMb1305	+	100	16265053	-	hypotheticalprotein
1306	SM_b21480	0	0	0	0	0	0	1403374	1403634	SMb1306	-	86	16265054	-	hypotheticalprotein
1307	SM_b21481	0	0	0	0	0	0	1403628	1404104	SMb1307	-	158	16265055	-	hypotheticalprotein
1308	SM_b21482	0	0	0	0	0	0	1404401	1404703	SMb1308	-	100	16265056	-	hypotheticalprotein
1309	SM_b21483	0	0	0	0	0	0	1404796	1405077	SMb1309	-	93	16265057	-	hypotheticalprotein
1310	SM_b21686	0	0	0	0	0	0	1405094	1405279	SMb1310	-	61	16265058	-	hypotheticalprotein
1311	SM_b21484	0	0	0	0	0	0	1405318	1405839	SMb1311	+	173	16265059	rpoE5	RNApolymerasesigma-Efactor(sigma-24)protein
1312	SM_b21687	0	0	0	0	0	0	1405905	1406099	SMb1312	+	64	16265060	-	hypotheticalprotein
1313	SM_b21485	0	0	0	0	0	0	1406242	1406682	SMb1313	+	146	16265061	-	hypotheticalprotein
1314	SM_b21486	0	0	0	0	0	0	1406651	1407991	SMb1314	-	446	195970026	-	metabolitetransportprotein
1315	SM_b21487	0	0	0	0	0	0	1408291	1409451	SMb1315	+	386	16265063	cyoA	cytochromeoubiquinoloxidasesubunitII
1316	SM_b21488	0	0	0	0	0	0	1409489	1411498	SMb1316	+	669	16265064	cyoB	cytochromeoubiquinoloxidasesubunitI
1317	SM_b21489	0	0	0	0	0	0	1411495	1412127	SMb1317	+	210	16265065	cyoC	cytochromeOubiquinoloxidasesubunitIII
1318	SM_b22024	0	0	0	0	0	0	1412124	1412525	SMb1318	+	133	195970075	cyoD	cytochromeOubiquinoloxidaseCyoD
1319	SM_b21490	0	0	0	0	0	0	1412661	1413416	SMb1319	+	251	16265067	-	hypotheticalprotein
1320	SM_b21491	0	0	0	0	0	0	1413437	1413967	SMb1320	-	176	195970025	-	hypotheticalprotein
1321	SM_b21492	0	0	0	0	0	0	1414210	1414872	SMb1321	-	220	16265069	-	hypotheticalprotein
1322	SM_b21493	0	0	0	0	0	0	1414906	1415367	SMb1322	-	153	16265070	-	AsnCfamilytranscriptionalregulator
1323	SM_b21494	0	0	0	0	0	0	1415494	1416561	SMb1323	+	355	16265071	ocd	ornithinecyclodeaminase
1324	SM_b21689	0	0	0	0	0	0	1416596	1416778	SMb1324	-	60	16265072	-	hypotheticalprotein
1325	SM_b21495	0	0	0	0	0	0	1417062	1417565	SMb1325	+	167	16265073	-	protease
1326	SM_b21496	0	0	0	0	0	0	1417562	1418203	SMb1326	+	213	16265074	-	protease
1327	SM_b21497	0	0	0	0	0	0	1418498	1419619	SMb1327	+	373	16265075	acrE	acriflavinresistanceprotein
1328	SM_b21498	0	0	0	0	0	0	1419623	1422856	SMb1328	+	1077	16265076	acrF	acriflavinresistanceprotein
1329	SM_b21499	0	0	0	0	0	0	1422859	1425018	SMb1329	-	719	16265077	-	hypotheticalprotein
1330	SM_b21500	1	0	0	1	0	0	1425015	1426058	SMb1330	-	347	16265078	-	glycosyltransferase
1331	SM_b21501	0	0	0	0	0	0	1426114	1426476	SMb1331	-	120	16265079	-	hypotheticalprotein
1332	SM_b21502	0	0	0	0	0	0	1426473	1427642	SMb1332	-	389	16265080	-	glycosyltransferase
1333	SM_b21503	0	0	0	0	0	0	1427874	1429217	SMb1333	-	447	16265081	-	glycosyltransferase
1334	SM_b21504	0	0	0	0	0	0	1429228	1429983	SMb1334	-	251	16265082	-	hypotheticalprotein
1335	SM_b21505	0	0	0	0	0	0	1429976	1431307	SMb1335	-	443	16265083	wzy	membraneprotein,Wzy-likepolysaccharidepolymeraseExoQ
1336	SM_b21506	0	0	0	0	0	0	1431320	1432936	SMb1336	-	538	16265084	-	cellsurfacepolysaccharidesexportprotein
1337	SM_b21507	0	0	0	0	0	0	1433139	1433795	SMb1337	+	218	16265085	-	aminoacidtransporter,exporterprotein
1338	SM_b21508	0	0	0	0	0	0	1433836	1434750	SMb1338	-	304	16265086	dapA3	dihydrodipicolinatesynthetase
1339	SM_b21509	0	0	0	0	0	0	1434924	1435436	SMb1339	+	170	16265087	-	plasmidstabilityprotein
1340	SM_b21510	0	0	0	0	0	0	1435168	1435293	SMb1340	+	41	16265088	-	plasmidstabilityprotein
1341	SM_b21511	0	0	0	0	0	0	1435307	1435552	SMb1341	+	81	16265089	-	plasmidstabilityprotein
1342	SM_b21512	0	0	0	0	0	0	1435612	1436760	SMb1342	-	382	16265090	-	hypotheticalprotein
1343	SM_b21513	0	0	0	0	0	0	1436757	1438067	SMb1343	-	436	16265091	wzx2	cell-surfacepolysaccharideexporterproteinPSTfamily
1344	SM_b21514	0	0	0	0	0	0	1438191	1439018	SMb1344	+	275	16265092	hemK2	modificationmethylase
1345	SM_b21515	0	0	0	0	0	0	1439015	1440136	SMb1345	+	373	16265093	-	hypotheticalprotein
1346	SM_b21516	0	0	0	0	0	0	1440390	1441121	SMb1346	-	243	16265094	-	hypotheticalprotein
1347	SM_b21517	0	0	0	0	0	0	1441331	1442146	SMb1347	-	271	16265095	-	hypotheticalprotein
1348	SM_b21518	0	0	0	0	0	0	1442168	1442923	SMb1348	-	251	16265096	-	hypotheticalprotein
1349	SM_b21519	0	0	1	0	0	1	1443139	1444611	SMb1349	+	490	16265097	-	two-componentsensorhistidinekinase
1350	SM_b21520	0	0	0	0	0	0	1444608	1445267	SMb1350	+	219	16265098	-	two-componentresponseregulatorprotein
1351	SM_b21521	0	0	0	0	0	0	1445257	1445715	SMb1351	-	152	16265099	-	hypotheticalprotein
1352	SM_b21522	0	0	0	0	0	0	1446108	1446371	SMb1352	-	87	16265100	minE	celldivisiontopologicalspecificityfactorMinE
1353	SM_b21523	0	0	0	0	0	0	1446368	1447183	SMb1353	-	271	16265101	minD	celldivisioninhibitorprotein
1354	SM_b21524	0	0	0	0	0	0	1447281	1448030	SMb1354	-	249	16265102	minC	septumformationinhibitor
1355	SM_b20647	0	0	0	0	0	0	1448327	1448578	SMb1355	-	83	16265103	-	hypotheticalprotein
1356	SM_b20648	0	0	0	0	0	0	1449018	1450055	SMb1356	-	345	16265104	-	oxidoreductase
1357	SM_b20649	0	0	0	0	0	0	1450582	1451586	SMb1357	-	334	16265105	nadE	NADsynthetase
1358	SM_b20650	0	0	0	0	0	0	1451583	1453130	SMb1358	-	515	16265106	-	long-chainfattyacidCoAligase
1359	SM_b20651	0	0	0	0	0	0	1453158	1453424	SMb1359	-	88	16265107	-	hypotheticalprotein
1360	SM_b20652	0	0	0	0	0	0	1453451	1455388	SMb1360	-	645	16265108	asnB	asparaginesynthetase
1361	SM_b20654	0	0	0	0	0	0	1455985	1456380	SMb1361	+	131	16265109	-	hypotheticalprotein
1362	SM_b20655	0	0	0	0	0	0	1456574	1457050	SMb1362	+	158	16265110	-	hypotheticalprotein
1363	SM_b20656	0	1	0	0	1	0	1457321	1458190	SMb1363	+	289	16265111	-	oxidoreductase
1364	SM_b20657	0	0	0	0	0	0	1458229	1458885	SMb1364	+	218	16265112	-	hypotheticalprotein
1365	SM_b20658	0	0	0	0	0	0	1458893	1459792	SMb1365	-	299	16265113	-	sugaruptakeABCtransporterpermease
1366	SM_b20659	0	0	0	0	0	0	1459807	1460739	SMb1366	-	310	16265114	-	sugaruptakeABCtransporterpermease
1367	SM_b20660	0	0	0	0	0	0	1460932	1462236	SMb1367	-	434	16265115	-	sugaruptakeABCtransportersubstrate-bindingproteinprecursor
1368	SM_b20661	0	0	0	0	0	0	1462371	1463438	SMb1368	-	355	16265116	-	sugaruptakeABCtransporterATP-bindingprotein
1369	SM_b20662	0	0	0	0	0	0	1463523	1464299	SMb1369	-	258	16265117	-	oxidoreductase
1370	SM_b20663	0	0	0	0	0	0	1464301	1465284	SMb1370	-	327	16265118	-	hypotheticalprotein
1371	SM_b20664	0	0	0	0	0	0	1465403	1466092	SMb1371	-	229	16265119	-	GntRfamilytranscriptionalregulator
1372	SM_b20665	0	0	0	0	0	0	1466169	1466822	SMb1372	-	217	16265120	-	partialtransposaseofinsertionsequenceISRm17protein
1373	SM_b20666	0	0	0	0	0	0	1467106	1467783	SMb1373	-	225	16265121	-	aldolase
1374	SM_b20667	0	0	0	0	0	0	1467800	1468804	SMb1374	-	334	16265122	-	LacIfamilytranscriptionalregulator
1375	SM_b20668	0	0	0	0	0	0	1468947	1469852	SMb1375	+	301	16265123	-	hypotheticalprotein
1376	SM_b20669	0	0	0	0	0	0	1469864	1470640	SMb1376	+	258	16265124	-	hydroxypyruvateisomerase
1377	SM_b20670	0	0	0	0	0	0	1470644	1471921	SMb1377	+	425	16265125	-	hypotheticalprotein
1378	SM_b20671	0	0	0	0	0	0	1472038	1473006	SMb1378	-	322	16265126	-	sugaruptakeABCtransportersubstrate-bindingproteinprecursor
1379	SM_b20672	0	1	0	0	1	0	1473003	1474325	SMb1379	-	440	16265127	-	sugaruptakeABCtransporterpermease
1380	SM_b20673	0	0	0	0	0	0	1474322	1475902	SMb1380	-	526	16265128	-	sugaruptakeABCtransporterATP-bindingprotein
1381	SM_b20674	0	0	0	0	0	0	1476114	1477133	SMb1381	+	339	16265129	-	LacIfamilytranscriptionalregulator
1382	SM_b20675	0	0	0	0	0	0	1477166	1477741	SMb1382	-	191	16265130	-	hypotheticalprotein
1383	SM_b20676	0	0	1	0	0	1	1477767	1478687	SMb1383	-	306	16265131	-	hypotheticalprotein
1384	SM_b20677	0	0	0	0	0	0	1478786	1479277	SMb1384	-	163	16265132	-	ureidoglycolatehydrolase
1385	SM_b20678	0	0	0	0	0	0	1479325	1480593	SMb1385	-	422	16265133	ttuD2	hydroxypyruvatereductase
1386	SM_b20679	0	0	0	0	0	0	1480708	1481592	SMb1386	-	294	16265134	glxR	tartronatesemialdehydereductase
1387	SM_b20680	0	0	0	0	0	0	1481598	1482413	SMb1387	-	271	16265135	hyi	hydroxypyruvateisomerase
1388	SM_b20681	0	0	0	0	0	0	1482468	1484252	SMb1388	-	594	16265136	gcl	glyoxylatecarboligase
1389	SM_b20682	0	0	0	0	0	0	1484422	1485243	SMb1389	+	273	16265137	iclR	IclRfamilytranscriptionalregulator
1390	SM_b20683	0	0	0	0	0	0	1485370	1486269	SMb1390	-	299	16265138	-	LysRfamilytranscriptionalregulator
1391	SM_b20684	0	0	0	0	0	0	1486404	1487240	SMb1391	+	278	16265139	-	hypotheticalprotein
1392	SM_b20685	0	0	0	0	0	0	1487278	1489734	SMb1392	+	818	16265140	-	hypotheticalprotein
1393	SM_b20686	0	0	0	0	0	0	1489827	1490711	SMb1393	+	294	16265141	-	ATP-dependentDNAligase
1394	SM_b20687	0	0	0	0	0	0	1490711	1491796	SMb1394	+	361	16265142	-	hypotheticalprotein
1395	SM_b20688	0	0	0	0	0	0	1491798	1492439	SMb1395	+	213	16265143	-	hypotheticalprotein
1396	SM_b20689	0	0	0	0	0	0	1492447	1493220	SMb1396	+	257	16265144	xthA4	exodeoxyribonucleaseIIIprotein
1397	SM_b20690	0	0	0	0	0	0	1493217	1493543	SMb1397	-	108	16265145	-	hypotheticalprotein
1398	SM_b20691	0	0	0	0	0	0	1493595	1493816	SMb1398	-	73	16265146	-	hypotheticalprotein
1399	SM_b20692	0	0	0	0	0	0	1494126	1494932	SMb1399	-	268	16265147	idnO1	5-keto-D-gluconate5-reductase
1400	SM_b20694	0	0	0	0	0	0	1495508	1495684	SMb1400	+	58	16265149	-	hypotheticalprotein
1401	SM_b20695	0	0	0	0	0	0	1495765	1496271	SMb1401	-	168	16265150	-	hypotheticalprotein
1402	SM_b20696	0	0	0	0	0	0	1496268	1496753	SMb1402	-	161	16265151	-	hypotheticalprotein
1403	SM_b20697	0	0	0	0	0	0	1496855	1498549	SMb1403	-	564	16265152	-	peptidase,arginineutilizationproteinRocB
1404	SM_b20698	0	0	0	0	0	0	1498701	1500353	SMb1404	-	550	16265153	-	transporter
1405	SM_b20699	0	0	0	0	0	0	1500350	1501447	SMb1405	-	365	16265154	-	proteinsecretionprotein
1406	SM_b20700	0	0	0	0	0	0	1501534	1501947	SMb1406	-	137	16265155	-	hypotheticalprotein
1407	SM_b20701	0	0	0	0	0	0	1502024	1502776	SMb1407	-	250	16265156	-	hypotheticalprotein
1408	SM_b20702	0	0	0	0	0	0	1502959	1504623	SMb1408	+	554	16265157	-	regulatoryprotein
1409	SM_b20703	0	0	0	0	0	0	1504675	1505184	SMb1409	-	169	16265158	-	hypotheticalprotein
1410	SM_b20704	0	0	0	0	0	0	1505461	1506921	SMb1410	+	486	16265159	glgA	glycogensynthase
1411	SM_b20705	0	0	0	0	0	0	1507236	1508147	SMb1411	+	303	16265160	-	hypotheticalprotein
1412	SM_b20706	0	0	0	0	0	0	1508281	1509057	SMb1412	+	258	16265161	-	aminoaciduptakeABCtransportersubstrate-bindingproteinprecursor
1413	SM_b20707	0	0	0	0	0	0	1509109	1510371	SMb1413	-	420	16265162	cyaG2	adenylatecyclase
1414	SM_b20708	0	0	0	0	0	0	1510373	1510924	SMb1414	-	183	16265163	-	methylated-DNA--protein-cysteinemethyltransferase
1415	SM_b20709	0	0	0	0	0	0	1511135	1511692	SMb1415	+	185	16265164	-	3-methyladenineDNAglycosylase
1416	SM_b20710	0	0	0	0	0	0	1512188	1513075	SMb1416	+	295	16265165	-	dehydrogenase
1417	SM_b20711	0	0	0	0	0	0	1513278	1514090	SMb1417	+	270	16265166	-	hypotheticalprotein
1418	SM_b20712	0	0	0	0	0	0	1514330	1515259	SMb1418	+	309	16265167	mocB	rhizopineuptakeABCtransportersubstrate-bindingproteinprecursor
1419	SM_b20713	0	0	0	0	0	0	1515446	1516987	SMb1419	+	513	195970024	-	sugaruptakeABCtransporterATP-bindingprotein
1420	SM_b20714	0	0	0	0	0	0	1517084	1518109	SMb1420	+	341	16265169	-	sugaruptakeABCtransporterpermease
1421	SM_b20715	0	0	0	0	0	0	1518496	1519401	SMb1421	-	301	16265170	-	LysRfamilytranscriptionalregulator
1422	SM_b20716	0	0	0	0	0	0	1519556	1520452	SMb1422	+	298	16265171	-	hypotheticalprotein
1423	SM_b20717	0	0	0	0	0	0	1520541	1521566	SMb1423	-	341	16265172	-	LacIfamilytranscriptionalregulator
1424	SM_b20718	0	0	0	0	0	0	1521833	1523359	SMb1424	+	508	16265173	-	sugaruptakeABCtransporterATP-bindingprotein
1425	SM_b20719	0	0	0	0	0	0	1523437	1524447	SMb1425	+	336	16265174	-	sugaruptakeABCtransporterpermease
1426	SM_b20720	0	0	0	0	0	0	1524513	1525463	SMb1426	+	316	16265175	-	sugaruptakeABCtransportersubstrate-bindingproteinprecursor
1427	SM_b20721	0	0	0	0	0	0	1525774	1527171	SMb1427	-	465	16265176	-	two-componentsensorhistidinekinase
1428	SM_b20722	0	0	0	0	0	0	1527168	1527845	SMb1428	-	225	16265177	-	two-componentresponseregulatorprotein
1429	SM_b20723	0	0	0	0	0	0	1527923	1528990	SMb1429	+	355	16265178	-	ironABCtransportersubstrate-bindingproteinprecursor
1430	SM_b20724	1	0	0	1	0	0	1529225	1530169	SMb1430	+	314	16265179	-	hypotheticalprotein
1431	SM_b20725	0	0	0	0	0	0	1530166	1530657	SMb1431	+	163	16265180	-	hypotheticalprotein
1432	SM_b20726	0	0	0	0	0	0	1530777	1532294	SMb1432	+	505	16265181	-	hypotheticalprotein
1433	SM_b20727	0	0	0	0	0	0	1532369	1532602	SMb1433	+	77	16265182	-	hypotheticalprotein
1434	SM_b20728	0	0	0	0	0	0	1532685	1532894	SMb1434	-	69	16265183	-	hypotheticalprotein
1435	SM_b20729	0	0	0	0	0	0	1533003	1533416	SMb1435	-	137	16265184	-	hypotheticalprotein
1436	SM_b20745	0	0	0	0	0	0	1533876	1534910	SMb1436	-	344	16265185	glnII	glutatminesynthetaseIIprotein
1437	SM_b20746	0	0	0	0	0	0	1535474	1535659	SMb1437	+	61	16265186	-	hypotheticalprotein
1438	SM_b20747	0	0	0	0	0	0	1535679	1536353	SMb1438	-	224	16265187	-	hypotheticalprotein
1439	SM_b20748	0	0	0	0	0	0	1536505	1537569	SMb1439	-	354	16265188	pssF	glycosyltransferase
1440	SM_b20749	0	0	0	0	0	0	1538076	1539539	SMb1440	+	487	16265189	uxuB	D-mannonateoxidoreductase
1441	SM_b20750	0	0	0	0	0	0	1539559	1540308	SMb1441	+	249	16265190	-	dehydrogenase
1442	SM_b20751	0	0	0	0	0	0	1540339	1541235	SMb1442	-	298	16265191	-	3-hydroxyisobutyratedehydrogenase
1443	SM_b20752	0	0	0	0	0	0	1541282	1542352	SMb1443	-	356	16265192	-	3-hydroxyisobutyryl-CoAhydrolase
1444	SM_b20753	0	0	0	0	0	0	1542365	1543507	SMb1444	-	380	16265193	-	acyl-CoAdehydrogenase
1445	SM_b20754	0	0	0	0	0	0	1543624	1545099	SMb1445	-	491	16265194	-	hypotheticalprotein
1446	SM_b20755	0	0	0	0	0	0	1545196	1546728	SMb1446	+	510	16265195	pccB	propionyl-CoAcarboxylasesubunitbeta
1447	SM_b20756	0	0	0	0	0	0	1546741	1548753	SMb1447	+	670	16265196	pccA	propionyl-CoAcarboxylasesubunitalpha
1448	SM_b20757	0	0	0	0	0	0	1548979	1551117	SMb1448	+	712	16265197	bhbA	methylmalonyl-CoAmutase
1449	SM_b20758	0	0	0	0	0	0	1551129	1551863	SMb1449	-	244	195970023	-	ArsRfamilytranscriptionalregulator
1450	SM_b20759	0	0	0	0	0	0	1551986	1552456	SMb1450	+	156	16265199	phnG	carbon-phosphoruslyase
1451	SM_b20760	0	0	0	0	0	0	1552456	1553058	SMb1451	+	200	16265200	phnH	carbon-phosphoruslyase
1452	SM_b20761	0	0	0	0	0	0	1553063	1554169	SMb1452	+	368	16265201	phnI	carbon-phosphoruslyase
1453	SM_b20762	0	0	0	0	0	0	1554166	1555059	SMb1453	+	297	16265202	phnJ	carbon-phosphoruslyase
1454	SM_b20763	0	0	0	0	0	0	1555056	1555832	SMb1454	+	258	16265203	phnK	phosphonateC-PlyasesystemproteinPhnK
1455	SM_b20764	0	0	0	0	0	0	1555866	1556573	SMb1455	+	235	16265204	phnL	phosphonateuptakeABCtransporterATP-bindingprotein
1456	SM_b20765	0	0	0	0	0	0	1556570	1557184	SMb1456	+	204	16265205	-	acetyltransferase
1457	SM_b20766	0	0	0	0	0	0	1557312	1558475	SMb1457	-	387	16265206	TRm22	transposaseofinsertionsequenceISRm22protein
1458	SM_b20767	0	0	0	0	0	0	1558643	1560361	SMb1458	-	572	16265207	dak	dihydroxyacetonekinase
1459	SM_b20768	0	0	0	0	0	0	1560378	1561319	SMb1459	-	313	16265208	-	hypotheticalprotein
1460	SM_b20769	0	1	0	0	1	0	1561373	1562911	SMb1460	-	512	16265209	-	hypotheticalprotein
1461	SM_b20770	0	0	0	0	0	0	1562946	1563446	SMb1461	-	166	16265210	-	hypotheticalprotein
1462	SM_b20771	0	0	0	0	0	0	1563552	1564538	SMb1462	-	328	16265211	-	hypotheticalprotein
1463	SM_b20772	0	0	0	0	0	0	1564614	1565660	SMb1463	-	348	16265212	pdxA	4-hydroxythreonine-4-phosphatedehydrogenase
1464	SM_b20773	0	0	0	0	0	0	1565858	1566544	SMb1464	+	228	16265213	-	GntRfamilytranscriptionalregulator
1465	SM_b20774	0	0	0	0	0	0	1566609	1567154	SMb1465	-	181	16265214	-	hypotheticalprotein
1466	SM_b20775	0	0	0	0	0	0	1567285	1570887	SMb1466	+	1200	16265215	-	TonB-dependentreceptorprotein
1467	SM_b20776	0	0	0	0	0	0	1570887	1572836	SMb1467	+	649	16265216	cyaK	adenylatecyclase
1468	SM_b20777	0	0	0	0	0	0	1573066	1574031	SMb1468	+	321	16265217	TRm19	transposaseofinsertionsequenceISRm19protein
1469	SM_b20778	0	0	0	0	0	0	1574126	1574641	SMb1469	-	171	195970022	TRm2011-2b-2	transposaseofinsertionsequenceISRm2011-2,orfBC-terminusprotein
1470	SM_b20779	0	0	0	0	0	0	1574366	1574797	SMb1470	+	143	195970021	-	hypotheticalprotein
1471	SM_b20780	0	0	0	0	0	0	1574695	1575954	SMb1471	-	419	16265220	-	reversetranscriptasematuraseofintronRmInt1protein
1472	SM_b21702	0	0	0	0	0	0	1576466	1576606	SMb1472	-	46	195970020	TRm2011-2b-1	transposaseofinsertionsequenceISRm2011-2,orfBN-terminusprotein
1473	SM_b21701	0	0	0	0	0	0	1576484	1576621	SMb1473	+	45	195970019	-	hypotheticalprotein
1474	SM_b20783	0	0	0	0	0	0	1576549	1576956	SMb1474	-	135	16265223	TRm2011-2a	transposaseofinsertionsequenceISRm2011-2,orfAprotein
1475	SM_b20784	0	0	0	0	0	0	1577129	1577845	SMb1475	-	238	16265224	-	branched-chainaminoacidABCtransporterATP-bindingprotein
1476	SM_b20785	0	0	0	0	0	0	1577826	1578590	SMb1476	-	254	16265225	-	branched-chainaminoacidABCtransporterATP-bindingprotein
1477	SM_b20786	0	0	0	0	0	0	1578587	1579588	SMb1477	-	333	16265226	-	branched-chainaminoacidABCtransporterpermease
1478	SM_b20787	0	0	0	0	0	0	1579595	1580458	SMb1478	-	287	16265227	-	branched-chainaminoacidABCtransporterpermease
1479	SM_b20568	0	0	0	0	0	0	1580560	1581771	SMb1479	-	403	16265228	-	aminoacidABCtransportersubstrate-bindingprotein
1480	SM_b20569	0	0	0	0	0	0	1581911	1582681	SMb1480	-	256	16265229	-	ABCtransporterATP-bindingprotein
1481	SM_b20570	0	0	0	0	0	0	1582692	1583684	SMb1481	-	330	16265230	-	aliphaticsulfonateABCtransportersubstrate-bindingprotein
1482	SM_b20571	0	0	0	0	0	0	1583781	1584626	SMb1482	-	281	16265231	-	aliphaticsulfonateABCtransporterpermease
1483	SM_b21691	0	0	0	0	0	0	1584643	1585992	SMb1483	-	449	16265232	-	nitrilotriacetatemonooxygenasesubunitA
1484	SM_b20573	0	0	0	0	0	0	1586081	1586638	SMb1484	-	185	16265233	-	NADH-dependentFMNreductase
1485	SM_b20574	0	0	1	0	0	1	1586819	1589446	SMb1485	+	875	16265234	-	maltooligosyltrehalosesynthase
1486	SM_b20575	0	0	0	0	0	0	1589460	1590515	SMb1486	-	351	16265235	pcaB	3-carboxy-cis,cis-muconatecycloisomerase
1487	SM_b20576	0	0	0	0	0	0	1590598	1591212	SMb1487	-	204	16265236	pcaG	protocatechuate3,4-dioxygenasesubunitalpha
1488	SM_b20577	0	0	0	0	0	0	1591223	1591984	SMb1488	-	253	16265237	pcaH	protocatechuate3,4-dioxygenasesubunitbeta
1489	SM_b20578	0	0	0	0	0	0	1592001	1592408	SMb1489	-	135	16265238	pcaC	gammacarboxymuconolactonedecarboxylase
1490	SM_b20579	0	0	0	0	0	0	1592405	1593211	SMb1490	-	268	16265239	pcaD	beta-ketoadipateenol-lactonehydrolase
1491	SM_b20580	0	0	0	0	0	0	1593306	1594247	SMb1491	+	313	16265240	pcaQ	LysRfamilytranscriptionalregulator
1492	SM_b20581	0	0	0	0	0	0	1594321	1596210	SMb1492	-	629	16265241	-	4-hydroxyphenylpyruvatedioxygenase
1493	SM_b20582	0	0	0	0	0	0	1596355	1597275	SMb1493	-	306	16265242	-	LysRfamilytranscriptionalregulator
1494	SM_b20583	0	0	0	0	0	0	1597367	1598539	SMb1494	-	390	16265243	pobA	4-hydroxybenzoate3-monooxygenase
1495	SM_b20584	0	0	0	0	0	0	1598712	1599374	SMb1495	+	220	195970018	-	hypotheticalprotein
1496	SM_b20585	0	0	0	0	0	0	1599584	1601329	SMb1496	+	581	16265245	ggt	gamma-glutamyltranspeptidase
1497	SM_b20586	0	0	0	0	0	0	1601452	1602207	SMb1497	-	251	16265246	-	IclRfamilytranscriptionalregulator
1498	SM_b20587	0	0	0	0	0	0	1602338	1603198	SMb1498	+	286	16265247	-	CoA-transferasesubunitAprotein
1499	SM_b20588	0	0	0	0	0	0	1603212	1603997	SMb1499	+	261	16265248	-	CoA-transferasesubunitBprotein
1500	SM_b20589	0	0	0	0	0	0	1603997	1605199	SMb1500	+	400	16265249	pcaF	beta-ketoadipylCoAthiolase
1501	SM_b20590	0	0	0	0	0	0	1605382	1605705	SMb1501	-	107	16265250	-	acylphosphatase
1502	SM_b20591	0	0	0	0	0	0	1605767	1606063	SMb1502	-	98	16265251	-	hypotheticalprotein
1503	SM_b20592	0	0	0	0	0	0	1606089	1606772	SMb1503	+	227	16265252	rpo	RNApolymerasesigmafactor
1504	SM_b20593	0	0	0	0	0	0	1606851	1607375	SMb1504	+	174	16265253	-	hypotheticalprotein
1505	SM_b20594	0	0	0	0	0	0	1607384	1607701	SMb1505	+	105	16265254	amcY	amicyaninprecursorprotein
1506	SM_b20595	0	0	0	0	0	0	1607754	1609589	SMb1506	-	611	16265255	ftsK2	celldivisionproteinFtsK
1507	SM_b20596	0	0	0	0	0	0	1609604	1610593	SMb1507	-	329	16265256	-	hypotheticalprotein
1508	SM_b20597	0	0	0	0	0	0	1610921	1611340	SMb1508	+	139	16265257	-	hypotheticalprotein
1509	SM_b20598	0	0	0	0	0	0	1611496	1612752	SMb1509	+	418	16265258	repA3	replicationprotein
1510	SM_b20599	0	0	0	0	0	0	1612756	1613817	SMb1510	+	353	16265259	repB3	smb01f11-replicationprotein
1511	SM_b20600	0	0	0	0	0	0	1613880	1614503	SMb1511	-	207	16265260	-	hypotheticalprotein
1512	SM_b21707	0	0	0	0	0	0	1614675	1615370	SMb1512	-	231	16265261	-	branched-chainaminoacidABCtransporterATP-bindingprotein
1513	SM_b20602	0	0	0	0	0	0	1615389	1616141	SMb1513	-	250	16265262	-	branched-chainaminoacidABCtransporterATP-bindingprotein
1514	SM_b20603	0	0	0	0	0	0	1616147	1617322	SMb1514	-	391	16265263	-	branched-chainaminoacidABCtransporterpermease
